idClass,idStudent,score
161,12938,5.64
110,12938,2.18
4,12938,2.75
28,12938,5.55
168,12938,1.59
161,12939,2.35
110,12939,6.14
4,12939,2.93
28,12939,3.81
168,12939,5.61
161,12940,8.19
110,12940,8.55
4,12940,4.74
28,12940,6.54
168,12940,8.37
161,12941,9.84
110,12941,6.08
4,12941,6.81
28,12941,0.72
168,12941,3.02
161,12942,1.25
110,12942,4.7
4,12942,3.98
28,12942,2.37
168,12942,2.47
161,12943,7.61
110,12943,4.1
4,12943,1.59
28,12943,9.97
168,12943,3.8
161,12944,1.55
110,12944,1.29
4,12944,7.84
28,12944,3.79
168,12944,8.08
161,12945,6.95
110,12945,6.65
4,12945,5.39
28,12945,2.27
168,12945,9.39
161,12946,6.74
110,12946,3.73
4,12946,6.42
28,12946,0.05
168,12946,5.63
161,12947,0.8
110,12947,9.12
4,12947,4.89
28,12947,3.28
168,12947,3.11
161,12948,4.68
110,12948,4.3
4,12948,3.9
28,12948,9.44
168,12948,3.58
161,12949,6.82
110,12949,5.75
4,12949,9.31
28,12949,0.82
168,12949,0.11
161,12950,9.52
110,12950,0.06
4,12950,2.92
28,12950,9.3
168,12950,6.22
161,12951,6.95
110,12951,6.64
4,12951,7.21
28,12951,4.75
168,12951,8.82
161,12952,0.48
110,12952,0.24
4,12952,3.81
28,12952,3.89
168,12952,7.27
161,12953,0.37
110,12953,3.29
4,12953,6.75
28,12953,4.7
168,12953,4.18
161,12954,8.94
110,12954,2.04
4,12954,0.22
28,12954,6.04
168,12954,6.24
161,12955,4.88
110,12955,6.67
4,12955,0.87
28,12955,6.46
168,12955,2.74
161,12956,7.24
110,12956,3.25
4,12956,0.5
28,12956,2.46
168,12956,0.44
161,12957,8.16
110,12957,8.86
4,12957,7.19
28,12957,6.78
168,12957,3.87
161,12958,4.87
110,12958,7.2
4,12958,0.85
28,12958,9.29
168,12958,5.57
161,12959,2.34
110,12959,9.75
4,12959,5.64
28,12959,2.0
168,12959,5.8
161,12960,7.09
110,12960,8.13
4,12960,2.47
28,12960,7.27
168,12960,5.24
161,12961,1.02
110,12961,2.04
4,12961,3.46
28,12961,4.74
168,12961,8.02
161,12962,9.38
110,12962,3.9
4,12962,2.19
28,12962,4.38
168,12962,3.74
161,12963,4.52
110,12963,4.5
4,12963,8.74
28,12963,3.62
168,12963,2.25
161,12964,2.56
110,12964,4.74
4,12964,3.89
28,12964,8.34
168,12964,9.43
161,12965,5.2
110,12965,2.03
4,12965,0.77
28,12965,9.78
168,12965,5.35
161,12966,5.62
110,12966,8.27
4,12966,7.54
28,12966,3.95
168,12966,4.26
161,12967,9.61
110,12967,1.42
4,12967,8.58
28,12967,8.37
168,12967,6.04
161,12968,4.69
110,12968,9.84
4,12968,3.97
28,12968,0.9
168,12968,8.16
161,12969,6.96
110,12969,2.13
4,12969,1.34
28,12969,7.82
168,12969,9.82
161,12970,0.48
110,12970,2.57
4,12970,5.12
28,12970,9.92
168,12970,2.83
161,12971,9.84
110,12971,2.69
4,12971,1.96
28,12971,4.48
168,12971,2.08
161,12972,8.85
110,12972,2.33
4,12972,8.09
28,12972,7.63
168,12972,9.37
161,12973,8.27
110,12973,3.45
4,12973,6.99
28,12973,5.51
168,12973,0.27
161,12974,7.66
110,12974,2.86
4,12974,7.22
28,12974,3.47
168,12974,9.57
161,12975,6.95
110,12975,8.71
4,12975,2.11
28,12975,7.63
168,12975,4.69
161,12976,1.96
110,12976,5.03
4,12976,6.02
28,12976,2.71
168,12976,1.92
161,12977,5.99
110,12977,9.39
4,12977,1.72
28,12977,5.12
168,12977,3.53
161,12978,0.2
110,12978,4.43
4,12978,5.68
28,12978,2.77
168,12978,3.2
161,12979,1.72
110,12979,8.5
4,12979,3.56
28,12979,0.67
168,12979,6.06
161,12980,4.76
110,12980,8.69
4,12980,2.4
28,12980,5.42
168,12980,9.34
161,12981,2.42
110,12981,5.65
4,12981,0.1
28,12981,9.4
168,12981,8.64
161,12982,8.24
110,12982,8.94
4,12982,1.41
28,12982,7.0
168,12982,5.96
161,12983,8.27
110,12983,9.22
4,12983,7.86
28,12983,1.79
168,12983,5.36
161,12984,1.9
110,12984,1.17
4,12984,2.26
28,12984,0.89
168,12984,2.59
161,12985,0.4
110,12985,0.99
4,12985,6.74
28,12985,7.11
168,12985,7.14
161,12986,6.85
110,12986,3.15
4,12986,9.11
28,12986,3.94
168,12986,1.13
161,12987,1.61
110,12987,5.24
4,12987,4.81
28,12987,8.64
168,12987,7.07
161,12988,3.39
110,12988,8.43
4,12988,6.29
28,12988,2.82
168,12988,3.15
161,12989,3.64
110,12989,6.62
4,12989,8.66
28,12989,8.01
168,12989,0.07
161,12990,7.12
110,12990,8.64
4,12990,6.98
28,12990,7.51
168,12990,7.95
161,12991,5.4
110,12991,5.17
4,12991,5.37
28,12991,2.15
168,12991,5.62
161,12992,5.4
110,12992,6.1
4,12992,4.33
28,12992,3.11
168,12992,7.3
161,12993,8.87
110,12993,6.07
4,12993,1.46
28,12993,5.49
168,12993,8.5
161,12994,7.61
110,12994,5.74
4,12994,4.52
28,12994,6.65
168,12994,3.26
161,12995,0.45
110,12995,0.49
4,12995,5.86
28,12995,5.3
168,12995,7.56
161,12996,1.73
110,12996,5.86
4,12996,8.75
28,12996,2.37
168,12996,6.28
161,12997,8.32
110,12997,9.87
4,12997,2.68
28,12997,7.49
168,12997,6.11
161,12998,9.26
110,12998,1.13
4,12998,4.7
28,12998,7.79
168,12998,9.31
161,12999,4.38
110,12999,1.83
4,12999,4.92
28,12999,0.26
168,12999,3.61
161,13000,4.7
110,13000,6.68
4,13000,9.23
28,13000,8.7
168,13000,0.47
4,13001,2.81
28,13001,5.72
168,13001,8.13
52,13001,8.35
53,13001,5.01
4,13002,0.47
28,13002,6.33
168,13002,9.0
52,13002,6.87
53,13002,4.28
4,13003,1.88
28,13003,3.52
168,13003,2.81
52,13003,2.8
53,13003,6.3
4,13004,3.48
28,13004,1.35
168,13004,3.22
52,13004,7.69
53,13004,9.62
4,13005,3.64
28,13005,7.78
168,13005,6.01
52,13005,8.62
53,13005,0.22
4,13006,2.7
28,13006,7.82
168,13006,1.13
52,13006,1.83
53,13006,4.35
4,13007,7.69
28,13007,9.55
168,13007,2.91
52,13007,1.16
53,13007,4.59
4,13008,8.81
28,13008,5.04
168,13008,1.73
52,13008,2.07
53,13008,7.34
4,13009,2.59
28,13009,7.34
168,13009,6.33
52,13009,5.49
53,13009,1.67
4,13010,0.17
28,13010,2.32
168,13010,7.65
52,13010,4.37
53,13010,7.74
4,13011,7.9
28,13011,8.1
168,13011,4.33
52,13011,1.94
53,13011,2.36
4,13012,3.05
28,13012,0.59
168,13012,1.48
52,13012,8.77
53,13012,4.95
4,13013,8.93
28,13013,7.37
168,13013,6.15
52,13013,4.26
53,13013,5.5
4,13014,9.24
28,13014,4.48
168,13014,2.72
52,13014,4.76
53,13014,3.18
4,13015,3.96
28,13015,7.57
168,13015,4.48
52,13015,4.69
53,13015,4.65
4,13016,9.56
28,13016,1.43
168,13016,1.9
52,13016,9.6
53,13016,0.68
4,13017,0.69
28,13017,6.6
168,13017,9.35
52,13017,8.14
53,13017,1.44
4,13018,0.26
28,13018,5.51
168,13018,1.77
52,13018,8.48
53,13018,9.4
4,13019,4.19
28,13019,7.96
168,13019,6.01
52,13019,4.47
53,13019,8.91
4,13020,9.77
28,13020,4.25
168,13020,0.59
52,13020,7.63
53,13020,2.91
4,13021,2.36
28,13021,9.05
168,13021,3.16
52,13021,4.08
53,13021,5.71
4,13022,2.1
28,13022,3.62
168,13022,4.89
52,13022,9.22
53,13022,8.58
4,13023,8.84
28,13023,7.35
168,13023,7.02
52,13023,6.79
53,13023,2.51
4,13024,0.6
28,13024,9.23
168,13024,8.06
52,13024,4.23
53,13024,1.84
4,13025,4.8
28,13025,3.3
168,13025,4.65
52,13025,7.91
53,13025,4.17
4,13026,4.81
28,13026,3.98
168,13026,2.27
52,13026,3.15
53,13026,5.43
4,13027,2.98
28,13027,7.58
168,13027,1.03
52,13027,8.7
53,13027,7.57
4,13028,9.4
28,13028,9.4
168,13028,3.13
52,13028,6.0
53,13028,0.64
4,13029,7.23
28,13029,5.58
168,13029,2.15
52,13029,0.17
53,13029,3.07
4,13030,5.83
28,13030,2.1
168,13030,8.04
52,13030,6.89
53,13030,7.02
4,13031,1.2
28,13031,1.07
168,13031,8.28
52,13031,9.33
53,13031,4.54
4,13032,1.5
28,13032,4.86
168,13032,0.9
52,13032,4.85
53,13032,6.66
4,13033,3.44
28,13033,3.4
168,13033,2.0
52,13033,1.85
53,13033,4.09
4,13034,4.39
28,13034,8.99
168,13034,2.34
52,13034,8.56
53,13034,4.61
4,13035,8.84
28,13035,8.49
168,13035,9.78
52,13035,3.36
53,13035,6.96
4,13036,6.14
28,13036,8.03
168,13036,0.69
52,13036,6.71
53,13036,7.37
4,13037,1.84
28,13037,2.65
168,13037,8.76
52,13037,5.36
53,13037,7.41
4,13038,6.92
28,13038,1.52
168,13038,4.03
52,13038,2.82
53,13038,5.26
4,13039,8.53
28,13039,3.61
168,13039,6.47
52,13039,8.52
53,13039,6.18
4,13040,2.93
28,13040,6.41
168,13040,8.2
52,13040,5.4
53,13040,7.01
4,13041,9.83
28,13041,4.08
168,13041,9.06
52,13041,8.89
53,13041,8.42
4,13042,0.32
28,13042,5.93
168,13042,2.3
52,13042,9.48
53,13042,7.48
4,13043,1.6
28,13043,4.22
168,13043,7.13
52,13043,7.09
53,13043,8.15
4,13044,5.62
28,13044,8.3
168,13044,6.72
52,13044,9.09
53,13044,8.27
4,13045,4.8
28,13045,1.68
168,13045,0.66
52,13045,2.9
53,13045,5.57
4,13046,7.75
28,13046,4.96
168,13046,0.13
52,13046,7.56
53,13046,5.99
4,13047,5.8
28,13047,4.28
168,13047,5.29
52,13047,7.81
53,13047,6.0
4,13048,4.33
28,13048,9.19
168,13048,3.69
52,13048,7.49
53,13048,8.67
4,13049,7.27
28,13049,9.5
168,13049,5.62
52,13049,5.42
53,13049,1.13
4,13050,4.66
28,13050,4.96
168,13050,6.8
52,13050,2.93
53,13050,0.89
4,13051,1.13
28,13051,3.94
168,13051,3.37
52,13051,9.79
53,13051,9.5
4,13052,9.41
28,13052,6.14
168,13052,1.03
52,13052,1.17
53,13052,4.6
4,13053,8.35
28,13053,4.02
168,13053,1.88
52,13053,8.84
53,13053,2.34
4,13054,6.71
28,13054,5.62
168,13054,6.4
52,13054,9.05
53,13054,2.08
4,13055,2.31
28,13055,8.99
168,13055,7.44
52,13055,1.03
53,13055,3.25
4,13056,1.07
28,13056,1.32
168,13056,8.7
52,13056,6.02
53,13056,3.29
4,13057,9.22
28,13057,6.91
168,13057,8.44
52,13057,6.34
53,13057,9.06
4,13058,9.71
28,13058,1.5
168,13058,2.96
52,13058,5.9
53,13058,4.86
4,13059,6.08
28,13059,8.8
168,13059,6.59
52,13059,2.27
53,13059,4.16
4,13060,9.61
28,13060,1.26
168,13060,4.73
52,13060,1.5
53,13060,1.1
4,13061,4.74
28,13061,1.45
168,13061,6.74
52,13061,2.26
53,13061,9.12
4,13062,8.52
28,13062,3.92
168,13062,6.97
52,13062,5.31
53,13062,7.52
4,13063,6.37
28,13063,8.69
168,13063,2.6
52,13063,8.92
53,13063,6.77
4,13064,7.89
28,13064,3.69
168,13064,7.01
52,13064,8.03
53,13064,3.26
4,13065,3.13
28,13065,3.49
168,13065,7.24
52,13065,4.16
53,13065,6.71
4,13066,2.46
28,13066,6.09
168,13066,7.22
52,13066,7.18
53,13066,0.07
4,13067,8.54
28,13067,6.87
168,13067,2.47
52,13067,5.48
53,13067,1.27
4,13068,0.86
28,13068,6.86
168,13068,9.35
52,13068,7.27
53,13068,8.71
4,13069,1.24
28,13069,2.61
168,13069,2.79
52,13069,7.05
53,13069,7.99
4,13070,3.65
28,13070,4.17
168,13070,7.82
52,13070,3.77
53,13070,0.13
4,13071,3.6
28,13071,3.19
168,13071,3.16
52,13071,3.82
53,13071,3.86
4,13072,0.62
28,13072,1.6
168,13072,9.7
52,13072,2.51
53,13072,9.41
4,13073,4.92
28,13073,9.07
168,13073,1.5
52,13073,5.81
53,13073,3.67
4,13074,9.34
28,13074,8.58
168,13074,9.66
52,13074,5.52
53,13074,2.67
4,13075,7.49
28,13075,9.64
168,13075,5.85
52,13075,6.69
53,13075,4.21
4,13076,4.91
28,13076,9.26
168,13076,0.92
52,13076,2.0
53,13076,6.88
4,13077,5.49
28,13077,3.22
168,13077,7.05
52,13077,5.01
53,13077,1.69
4,13078,6.75
28,13078,4.23
168,13078,4.17
52,13078,1.91
53,13078,2.33
4,13079,8.2
28,13079,0.6
168,13079,4.68
52,13079,8.04
53,13079,4.02
4,13080,3.84
28,13080,7.56
168,13080,7.5
52,13080,7.13
53,13080,4.96
4,13081,6.55
28,13081,6.55
168,13081,0.96
52,13081,6.22
53,13081,1.65
4,13082,4.29
28,13082,6.55
168,13082,4.06
52,13082,7.83
53,13082,3.22
4,13083,7.85
28,13083,1.25
168,13083,7.68
52,13083,3.34
53,13083,5.16
4,13084,2.03
28,13084,8.86
168,13084,7.5
52,13084,8.17
53,13084,6.77
4,13085,6.65
28,13085,5.62
168,13085,6.75
52,13085,2.4
53,13085,4.98
4,13086,6.75
28,13086,7.35
168,13086,2.94
52,13086,4.94
53,13086,4.97
4,13087,6.65
28,13087,5.15
168,13087,6.1
52,13087,3.48
53,13087,4.65
4,13088,7.15
28,13088,9.94
168,13088,8.02
52,13088,9.07
53,13088,6.44
4,13089,8.32
28,13089,1.62
168,13089,4.0
52,13089,6.12
53,13089,4.56
4,13090,7.81
28,13090,7.68
168,13090,5.87
52,13090,5.1
53,13090,0.45
4,13091,7.19
28,13091,8.16
168,13091,6.55
52,13091,5.73
53,13091,5.39
4,13092,5.55
28,13092,2.44
168,13092,8.83
52,13092,7.83
53,13092,5.2
4,13093,9.51
28,13093,7.29
168,13093,6.69
52,13093,0.91
53,13093,6.07
4,13094,3.7
28,13094,7.23
168,13094,8.08
52,13094,6.23
53,13094,7.44
4,13095,8.3
28,13095,4.79
168,13095,9.85
52,13095,4.27
53,13095,9.02
4,13096,0.35
28,13096,5.46
168,13096,4.26
52,13096,5.01
53,13096,9.32
4,13097,9.38
28,13097,6.59
168,13097,6.22
52,13097,9.06
53,13097,6.15
4,13098,6.06
28,13098,0.26
168,13098,5.87
52,13098,8.88
53,13098,9.55
4,13099,4.2
28,13099,0.6
168,13099,1.16
52,13099,1.7
53,13099,2.63
4,13100,0.32
28,13100,6.79
168,13100,2.36
52,13100,8.95
53,13100,7.35
4,13101,0.2
28,13101,2.14
168,13101,5.76
52,13101,4.16
53,13101,0.94
4,13102,6.47
28,13102,3.06
168,13102,8.68
52,13102,7.68
53,13102,2.55
4,13103,2.26
28,13103,0.42
168,13103,7.77
52,13103,3.42
53,13103,7.85
4,13104,9.59
28,13104,6.57
168,13104,3.01
52,13104,7.27
53,13104,3.7
4,13105,8.34
28,13105,3.76
168,13105,4.75
52,13105,9.71
53,13105,8.05
4,13106,0.49
28,13106,5.87
168,13106,5.64
52,13106,8.81
53,13106,3.91
4,13107,6.63
28,13107,5.85
168,13107,5.21
52,13107,5.67
53,13107,1.98
4,13108,8.72
28,13108,8.97
168,13108,8.13
52,13108,4.31
53,13108,2.15
4,13109,9.78
28,13109,1.81
168,13109,8.03
52,13109,2.61
53,13109,0.48
4,13110,8.8
28,13110,0.68
168,13110,9.79
52,13110,3.78
53,13110,0.61
4,13111,0.45
28,13111,8.82
168,13111,1.7
52,13111,4.69
53,13111,0.72
4,13112,7.45
28,13112,4.65
168,13112,9.06
52,13112,7.46
53,13112,3.63
4,13113,3.42
28,13113,9.5
168,13113,1.57
52,13113,1.81
53,13113,5.92
4,13114,2.79
28,13114,4.94
168,13114,6.92
52,13114,7.51
53,13114,5.52
4,13115,6.36
28,13115,2.98
168,13115,9.68
52,13115,3.77
53,13115,4.92
4,13116,7.37
28,13116,2.46
168,13116,8.11
52,13116,9.86
53,13116,7.16
4,13117,2.99
28,13117,7.94
168,13117,7.64
52,13117,5.82
53,13117,9.77
4,13118,6.63
28,13118,6.29
168,13118,6.38
52,13118,1.21
53,13118,6.94
4,13119,3.77
28,13119,9.45
168,13119,5.62
52,13119,7.7
53,13119,7.16
4,13120,1.62
28,13120,2.74
168,13120,5.51
52,13120,3.13
53,13120,9.81
4,13121,4.69
28,13121,8.71
168,13121,4.86
52,13121,9.42
53,13121,7.22
4,13122,3.8
28,13122,3.7
168,13122,8.5
52,13122,6.52
53,13122,1.65
4,13123,3.58
28,13123,2.47
168,13123,8.23
52,13123,2.04
53,13123,0.5
4,13124,5.61
28,13124,8.88
168,13124,4.11
52,13124,0.44
53,13124,3.19
4,13125,6.23
28,13125,8.78
168,13125,7.64
52,13125,8.09
53,13125,4.18
4,13126,1.39
28,13126,8.0
168,13126,4.35
52,13126,4.4
53,13126,4.07
4,13127,0.43
28,13127,7.89
168,13127,0.34
52,13127,5.69
53,13127,3.85
4,13128,3.9
28,13128,4.6
168,13128,3.95
52,13128,5.56
53,13128,1.71
4,13129,6.57
28,13129,2.15
168,13129,0.1
52,13129,1.92
53,13129,6.49
4,13130,9.03
28,13130,7.8
168,13130,4.56
52,13130,8.13
53,13130,7.32
4,13131,9.55
28,13131,1.3
168,13131,5.74
52,13131,8.6
53,13131,9.98
4,13132,1.29
28,13132,1.98
168,13132,4.22
52,13132,1.56
53,13132,1.87
4,13133,4.29
28,13133,1.21
168,13133,1.67
52,13133,9.24
53,13133,4.8
4,13134,9.49
28,13134,6.79
168,13134,2.35
52,13134,4.15
53,13134,3.5
4,13135,8.41
28,13135,1.16
168,13135,0.1
52,13135,5.91
53,13135,3.93
4,13136,9.96
28,13136,8.8
168,13136,8.78
52,13136,1.99
53,13136,3.09
4,13137,4.81
28,13137,0.79
168,13137,5.9
52,13137,7.06
53,13137,6.11
4,13138,8.17
28,13138,7.53
168,13138,9.08
52,13138,4.05
53,13138,8.39
4,13139,2.96
28,13139,7.72
168,13139,7.27
52,13139,5.56
53,13139,2.26
4,13140,2.04
28,13140,7.39
168,13140,1.95
52,13140,4.02
53,13140,7.61
4,13141,9.45
28,13141,5.96
168,13141,1.7
52,13141,6.98
53,13141,0.63
4,13142,2.14
28,13142,3.47
168,13142,7.1
52,13142,1.1
53,13142,9.86
4,13143,0.83
28,13143,5.55
168,13143,1.42
52,13143,8.07
53,13143,1.29
4,13144,2.6
28,13144,1.75
168,13144,9.91
52,13144,7.23
53,13144,5.24
4,13145,2.96
28,13145,4.06
168,13145,0.89
52,13145,6.93
53,13145,9.86
4,13146,0.2
28,13146,7.24
168,13146,5.53
52,13146,9.95
53,13146,9.69
4,13147,4.6
28,13147,4.95
168,13147,1.89
52,13147,4.02
53,13147,1.52
4,13148,5.13
28,13148,7.77
168,13148,0.82
52,13148,6.58
53,13148,8.55
4,13149,4.64
28,13149,0.35
168,13149,9.34
52,13149,5.17
53,13149,0.7
4,13150,9.14
28,13150,7.01
168,13150,2.89
52,13150,2.43
53,13150,1.31
4,13151,2.21
28,13151,0.49
168,13151,5.29
52,13151,2.63
53,13151,9.36
4,13152,9.32
28,13152,3.14
168,13152,8.4
52,13152,1.61
53,13152,8.32
4,13153,0.72
28,13153,2.81
168,13153,3.01
52,13153,3.11
53,13153,0.94
4,13154,1.93
28,13154,7.78
168,13154,5.03
52,13154,3.57
53,13154,4.83
4,13155,0.31
28,13155,2.53
168,13155,2.41
52,13155,9.37
53,13155,5.84
4,13156,7.38
28,13156,9.25
168,13156,8.15
52,13156,2.84
53,13156,5.57
4,13157,1.86
28,13157,10.0
168,13157,0.87
52,13157,9.43
53,13157,4.72
4,13158,5.05
28,13158,2.27
168,13158,4.17
52,13158,4.36
53,13158,0.04
4,13159,7.53
28,13159,1.13
168,13159,8.88
52,13159,9.63
53,13159,1.78
4,13160,0.85
28,13160,8.5
168,13160,8.61
52,13160,6.85
53,13160,0.54
4,13161,9.5
28,13161,8.23
168,13161,4.66
52,13161,9.07
53,13161,4.34
4,13162,5.37
28,13162,0.92
168,13162,8.3
52,13162,5.38
53,13162,8.06
4,13163,8.91
28,13163,9.83
168,13163,5.23
52,13163,1.59
53,13163,9.8
4,13164,3.69
28,13164,4.63
168,13164,0.94
52,13164,1.08
53,13164,0.32
4,13165,2.32
28,13165,7.0
168,13165,0.3
52,13165,1.87
53,13165,5.24
4,13166,2.71
28,13166,6.02
168,13166,5.64
52,13166,6.03
53,13166,3.93
4,13167,8.37
28,13167,0.86
168,13167,2.38
52,13167,3.04
53,13167,0.35
4,13168,9.55
28,13168,0.29
168,13168,6.62
52,13168,9.54
53,13168,0.01
4,13169,1.19
28,13169,2.88
168,13169,8.34
52,13169,9.47
53,13169,2.68
4,13170,0.32
28,13170,8.62
168,13170,2.9
52,13170,6.92
53,13170,6.96
4,13171,0.63
28,13171,7.63
168,13171,5.91
52,13171,8.57
53,13171,4.08
4,13172,4.39
28,13172,6.53
168,13172,1.16
52,13172,2.95
53,13172,0.01
4,13173,2.96
28,13173,4.13
168,13173,1.51
52,13173,2.46
53,13173,2.24
4,13174,1.74
28,13174,7.98
168,13174,9.76
52,13174,0.06
53,13174,9.43
4,13175,9.07
28,13175,9.82
168,13175,9.5
52,13175,2.31
53,13175,4.53
4,13176,1.58
28,13176,0.89
168,13176,2.43
52,13176,7.74
53,13176,7.22
4,13177,7.06
28,13177,0.04
168,13177,2.16
52,13177,1.0
53,13177,9.14
4,13178,5.86
28,13178,0.75
168,13178,9.22
52,13178,8.31
53,13178,3.74
4,13179,3.3
28,13179,9.64
168,13179,6.71
52,13179,8.71
53,13179,9.69
4,13180,7.46
28,13180,5.11
168,13180,8.59
52,13180,2.28
53,13180,1.5
4,13181,0.85
28,13181,9.03
168,13181,4.31
52,13181,7.5
53,13181,3.83
4,13182,7.02
28,13182,0.73
168,13182,4.73
52,13182,2.63
53,13182,0.02
4,13183,3.78
28,13183,6.94
168,13183,5.06
52,13183,7.71
53,13183,6.75
4,13184,9.6
28,13184,3.67
168,13184,2.98
52,13184,2.8
53,13184,5.21
4,13185,2.45
28,13185,6.4
168,13185,8.14
52,13185,5.72
53,13185,0.25
4,13186,0.97
28,13186,2.96
168,13186,5.56
52,13186,1.26
53,13186,2.26
4,13187,8.56
28,13187,3.64
168,13187,3.1
52,13187,4.96
53,13187,4.69
4,13188,5.7
28,13188,8.56
168,13188,7.49
52,13188,1.74
53,13188,7.78
4,13189,1.03
28,13189,8.16
168,13189,5.79
52,13189,8.52
53,13189,1.61
4,13190,3.58
28,13190,1.81
168,13190,4.55
52,13190,3.8
53,13190,5.99
4,13191,6.76
28,13191,5.74
168,13191,3.47
52,13191,0.01
53,13191,2.46
4,13192,6.06
28,13192,0.48
168,13192,6.57
52,13192,4.33
53,13192,4.36
4,13193,8.67
28,13193,8.58
168,13193,1.22
52,13193,7.77
53,13193,2.4
4,13194,2.7
28,13194,3.19
168,13194,9.53
52,13194,6.36
53,13194,5.55
4,13195,6.97
28,13195,7.08
168,13195,4.67
52,13195,4.96
53,13195,8.42
4,13196,4.19
28,13196,4.07
168,13196,6.54
52,13196,3.64
53,13196,8.46
4,13197,2.88
28,13197,1.16
168,13197,9.71
52,13197,4.01
53,13197,4.94
4,13198,4.2
28,13198,6.54
168,13198,5.3
52,13198,5.89
53,13198,6.67
4,13199,5.87
28,13199,1.97
168,13199,5.59
52,13199,3.64
53,13199,3.16
4,13200,6.57
28,13200,8.34
168,13200,5.2
52,13200,7.35
53,13200,2.71
4,13201,1.01
28,13201,4.21
168,13201,7.59
52,13201,1.84
53,13201,9.67
4,13202,0.28
28,13202,2.47
168,13202,9.2
52,13202,8.86
53,13202,8.45
4,13203,7.96
28,13203,5.94
168,13203,1.91
52,13203,6.7
53,13203,3.36
4,13204,4.97
28,13204,9.44
168,13204,6.25
52,13204,1.82
53,13204,6.89
4,13205,3.08
28,13205,0.83
168,13205,2.39
52,13205,8.38
53,13205,0.34
4,13206,6.38
28,13206,1.87
168,13206,6.01
52,13206,4.79
53,13206,5.69
4,13207,1.6
28,13207,0.73
168,13207,4.06
52,13207,3.76
53,13207,0.24
4,13208,4.55
28,13208,1.63
168,13208,8.47
52,13208,2.43
53,13208,1.17
4,13209,3.08
28,13209,6.01
168,13209,2.33
52,13209,0.51
53,13209,7.79
4,13210,6.4
28,13210,9.27
168,13210,6.33
52,13210,7.04
53,13210,8.33
4,13211,7.45
28,13211,9.56
168,13211,0.31
52,13211,7.39
53,13211,9.07
4,13212,4.93
28,13212,4.12
168,13212,1.63
52,13212,4.1
53,13212,5.29
4,13213,9.93
28,13213,2.68
168,13213,6.13
52,13213,0.51
53,13213,6.95
4,13214,8.22
28,13214,3.19
168,13214,4.68
52,13214,2.21
53,13214,2.27
4,13215,9.17
28,13215,1.62
168,13215,9.6
52,13215,1.39
53,13215,3.36
4,13216,2.51
28,13216,6.54
168,13216,9.18
52,13216,3.39
53,13216,3.47
4,13217,5.69
28,13217,9.43
168,13217,8.91
52,13217,1.87
53,13217,7.46
4,13218,8.21
28,13218,1.35
168,13218,6.67
52,13218,8.83
53,13218,6.4
4,13219,7.07
28,13219,8.51
168,13219,1.26
52,13219,7.19
53,13219,8.9
4,13220,1.28
28,13220,1.29
168,13220,8.37
52,13220,9.3
53,13220,0.52
4,13221,1.63
28,13221,9.26
168,13221,1.4
52,13221,6.65
53,13221,4.14
4,13222,4.7
28,13222,0.19
168,13222,4.35
52,13222,0.92
53,13222,5.77
4,13223,8.83
28,13223,5.59
168,13223,4.54
52,13223,8.86
53,13223,9.58
4,13224,3.23
28,13224,4.23
168,13224,0.68
52,13224,1.2
53,13224,0.44
4,13225,8.78
28,13225,7.27
168,13225,4.15
52,13225,2.12
53,13225,1.46
4,13226,8.59
28,13226,7.09
168,13226,6.56
52,13226,8.02
53,13226,1.87
4,13227,5.3
28,13227,5.83
168,13227,6.56
52,13227,8.95
53,13227,8.42
4,13228,2.43
28,13228,5.15
168,13228,4.6
52,13228,2.74
53,13228,1.43
4,13229,9.55
28,13229,5.8
168,13229,2.24
52,13229,9.29
53,13229,4.3
4,13230,2.34
28,13230,7.94
168,13230,2.4
52,13230,5.8
53,13230,8.56
4,13231,7.0
28,13231,3.84
168,13231,1.41
52,13231,4.11
53,13231,3.89
4,13232,9.77
28,13232,0.84
168,13232,2.79
52,13232,7.03
53,13232,7.94
4,13233,3.13
28,13233,4.77
168,13233,3.11
52,13233,8.0
53,13233,2.27
4,13234,2.02
28,13234,0.69
168,13234,6.71
52,13234,1.76
53,13234,2.56
4,13235,7.19
28,13235,7.44
168,13235,1.22
52,13235,5.63
53,13235,4.16
4,13236,3.13
28,13236,8.01
168,13236,3.52
52,13236,9.24
53,13236,3.26
4,13237,1.64
28,13237,8.2
168,13237,7.32
52,13237,9.85
53,13237,2.92
4,13238,7.91
28,13238,3.83
168,13238,3.45
52,13238,1.68
53,13238,0.89
4,13239,7.64
28,13239,1.04
168,13239,8.25
52,13239,4.3
53,13239,0.33
4,13240,0.64
28,13240,5.37
168,13240,3.93
52,13240,3.86
53,13240,0.38
4,13241,6.73
28,13241,9.48
168,13241,4.21
52,13241,2.8
53,13241,4.43
4,13242,2.77
28,13242,9.02
168,13242,6.64
52,13242,9.5
53,13242,6.16
4,13243,0.58
28,13243,8.91
168,13243,9.85
52,13243,4.79
53,13243,3.77
4,13244,7.21
28,13244,6.61
168,13244,4.31
52,13244,6.89
53,13244,5.94
4,13245,2.05
28,13245,9.29
168,13245,5.81
52,13245,0.06
53,13245,4.02
4,13246,8.35
28,13246,4.43
168,13246,3.4
52,13246,8.64
53,13246,6.48
4,13247,3.47
28,13247,2.66
168,13247,4.18
52,13247,3.55
53,13247,1.28
4,13248,4.79
28,13248,0.3
168,13248,3.94
52,13248,5.34
